label,Message,clean_Message
1,Maaf kami sdah menghubungi tpi tdak tersambung No.Anda resmi meraih hadiah ke-2 dari PT.M-KIOS pin;M248K81 u/info hadiah klik; www.hadiah-mkios17.blogspot.com,maaf hubung sambung noanda resmi raih hadiah ptmkios pinmk uinfo hadiah klik
0,"ya masuk aja, belum ada tugas/quiz kok. cuma perlu ngejar dikit. Materinya sekarang sudah sampai location aware app. pertemuan berikutnya masuk ke sensor.",ya masuk tugasquiz kejar materi lokasi aware app temu masuk sensor
1,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",orang custom may claim free camera phone upgrad loyalti call offer end thmarch tc appli optout availa
0,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!,want kfc tuesday buy meal gravi mark
1,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt,mobil mth updat free orang latest colour camera mobil unlimit weekend call call mobil upd freefon stoptxt
1,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,sm servic inclus text credit pleas gotto login qxj unsubscrib stop extra charg help comukcm ae
1,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,tri contact offer new video phone anytim network min half price rental camcord call repli deliveri wed
0,"Thank you. And by the way, I just lost.",thank way lost
1,"Batu yr chik. Dapatkan 100 film kotor & XXX pics pada tahun telepon sekarang. rply FILTH ke 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 hari. Stop2 batal",batu yr chik dapat film kotor xxx gambar telepon rply filth saristar ltd e yt p stop batal
0,Aiyar maaf lor lupa 2 katakan padamu ...,aiyar maaf lor lupa pada
1,"Ini bpk tolong belikan dulu pulsa 20ribu di no barunya bpk karna lagi ada masalah di kantor polisi dan jangan dulu tlp/sms nanti bpk yg tlp, penting.",tolong belikan pulsa ribu nomor baru kantor polisi tlpsms telepon
1,IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires 13/4/04. Call 08717507382 NOW!,import messag final contact attempt import messag wait custom claim dept expir call
0,Ya seperti jika itu berjalan seperti yang terjadi dengan teman-teman saya imma membalik kotoran saya dalam waktu setengah jam,ya jalan temanteman imma balik kotor jam
1,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,free messag singl find partner area real peopl wait chat nowsend chat cncl send stopc per messag
1,ayah isikan pulsa xl 50rb di no 0818643929 sekarang penting,ayah isi pulsa xl rb nomor
1,"Berikut adalah kode diskon Anda RP176781. Untuk menghentikan balasan pesan lebih lanjut, hentikan. www.regalportfolio.co.uk. Layanan Pelanggan 08717205546",kode diskon rupiah henti balas pesan henti layan langgan
0,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,girl stay bed girl doesnt need recoveri time id rather pass fun coop bed
1,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app ,today voda number end select receiv award hava match pleas call quot claim code standard rate app
0,I went to project centre,went project centr
1,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",hi sexychat girl wait text text great night chat send stop stop servic
1,RESMI TRI CARE Pin pemenang Anda_8JF2177 Medptkan 1/Unit TOYOTA YARIS U/Info Lanjut klik: www.gebyar3care.jimdo.com CS:021-80001234/089643122237,resmi tri care pin menang anda jf medptkan unit toyota yaris uinfo klik cs
1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,want explicit sex sec ring cost pmin
0,I'm coming back on Thursday. Yay. Is it gonna be ok to get the money. Cheers. Oh yeah and how are you. Everything alright. Hows school. Or do you call it work now,im come back thursday yay gonna ok get money cheer oh yeah everyth alright how school call work
0,Oke... balasan khas Anda...,oke balas khas
0,I'm fine. Hope you are also,im fine hope also
1,"TOKO JAYA BB,,, discount 50% berbagai type BLACKBERRY Gemini 900 ribu, Torch 2,5 jt, Dakota 2,8 jta NOKIA& SAMSUNG, Info klik www.jayabb.com",toko jaya bb diskon type blackberry gemini ribu torch jt dakota jta nokia samsung informasi klik
1,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,want latest video handset anytim network min half price line rental repli call deliveri tomorrow
1,"Plgn yth,TRI dan MNCTV sudah mengumumkan nomor Anda pd tgl 5 Agustus 2015 Tapi tdk dpt trsmbung jadi saya DESY HERMAWATI dr PT.HUTCHISON TRI di PLAZA SEMANGGI lt 1 jl.jend Sudirman kav 50 jkt pst kirim SMS sblum jtuh tempo bhwa NO simcard anda menang undian PESTA POIN TRI hadiah ke2 TOYOTA ALL NEW YARIS pin Anda .2d7id99 klik situs resmi di,www.my-tri2015.jimdo.com",plgn ythtri mnctv umum nomor pd tanggal agustus trsmbung desy hermawati pthutchison tri plaza semanggi lantai jljend sudirman kav jakarta kirim sms jatuh tempo bhwa nomor simcard menang undi pesta poin tri hadiah toyota all new yaris pin did klik situs resmi
0,Rofl betta invest in some  anti aging products,roll floor laugh betta invest anti age product
0,Tension ah?what machi?any problem?,tension ahwhat machiani problem
1,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,sm auction nokia get win free auction take part send nokia hgsuiteland rowwjhl
0,Mantan istri saya tidak dapat memiliki anak. Apakah Anda ingin anak-anak suatu hari nanti?,mantan istri milik anak anakanak
1,"Dear Voucher Holder, To claim this weeks offer, at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply.",dear voucher holder claim week offer pc pleas go tsc appli
0,"Selamat siang, cintaku. Bagaimana harimu? Apa tujuanmu? Aku bangun pagi-pagi dan online menunggumu ... Hmmm... Anak laki-laki Italia sedang online saya mengerti. *menyeringai*",selamat siang cinta hari tuju bangun pagipagi online tunggu hmmm anak lakilaki italia online erti seringai
0,Adikku membersihkan dua putaran dengan birla soft kemarin.,adik bersih putar birla soft kemarin
0,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early",gonna blake night might abl get littl earli
0,"Sorry my roommates took forever, it ok if I come by now?",sorri roommat took forev ok come
0,"I can't right this second, gotta hit people up first",cant right second gotta hit peopl first
0,"Maaf, ada di kamar mandi, sup",maaf kamar mandi sup
0,Aku mah plg kerumah ketemu ayah mama cukup kok :'),mah langgan rumah ketemu ayah mama
0,Yes its possible but dint try. Pls dont tell to any one k,ye possibl dint tri pleas dont tell one okay
1,"Dear Matthew please call 09063440451 from a landline, your complimentary 4*Lux Tenerife holiday or £1000 CASH await collection. ppm150 SAE T&Cs Box334 SK38XH.",dear matthew pleas call landlin complimentari lux tenerif holiday cash await collect ppm sae tc box skxh
1,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,hi ibh custom loyalti offer new nokia mobil txtauctiontxt wordstart get nowt
0,"gatau tadi bapa nya keburu jumatan , pokonya suruh ngumpul dlu gt katanya ",tau bapa nya keburu jumat poko suruh ngumpul
1,PT.MTRONIK Berkah isi ulang pulsa m.tronik no. anda m-dptkan hadiah ke-2 dengan pin pemenang(25e477r) u/info klik; www.undianmtronik75.blogspot.com,ptmtronik berkah isi ulang pulsa mtronik nomor mdptkan hadiah pin pemenanger uinfo klik
1,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,splashmobil choos gr tone wk subscrit servic weekli tone cost p one credit kick back enjoy
0,Am watching house – very entertaining – am getting the whole hugh laurie thing – even with the stick – indeed especially with the stick.,watch hous entertain get whole hugh lauri thing even stick inde especi stick
1,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,hi im sue year old work lapdanc love sex text live im bedroom text sue textoper g da ppmsg
1,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA,kit strip bill p netcollex ltd po box ig oja
0,Hei aku akan sangat terlambat ... Anda ingin pergi untuk pelajaran dulu? Saya akan bergabung dengan Anda. Saya hanya mencapai tp mrt,hei lambat pergi ajar gabung capai mrt
1,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg,wanna get laid night want real dog locat sent direct mobil join uk largest dog network text park nyt eca lp messag
0,Shall i send that exe to your mail id.,shall send exe mail id
1,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,today vodafon number end select receiv award number match call receiv award
1,"GRATIS PULSA hingga 250rb selama 7Hari 7Malam CUMA dg isi ulang mulai 10rb. Daftar SEGERA, ketik: GRATIS krm ke123(Reg ckp 1kali)Info: ketik INFO krm ke 123",gratis pulsa rb malam isi ulang rb daftar ketik gratis kirim kereg ckp kaliinfo ketik informasi kirim
1,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw,free polyphon rington text super get free poli tone week sn pobox nr zs subscript pw
0,Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh,kirim foto selempang makasihhh
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",want funk fone weekli new tone repli tonesu text origin n best tone gbp network oper rate appli
0,Hows the champ just leaving glasgow!,how champ leav glasgow
0,"Oke... Aku akan pergi yan jiu juga ... Kita bisa skip ard oso, go cine den go mrt one, bla bla bla...",oke pergi yan jiu skip ard oso go cine den go mrt one bla bla bla
0,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,smile right go world wonder smile think crazi keep away grin
0,Pls send me the correct name da.,pleas send correct name da
1,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,someon conact date servic enter phone fanci youto find call landlin poboxntf
1,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV,sm ac sptv new jersey devil detroit red wing play ice hockey correct incorrect end repli end sptv
0,"Mah b, I'll pick it up tomorrow",mah b ill pick tomorrow
0,Udh teh kata bapa bsk kekantor cuman blm dbls lg jamber.. jd blm pasti jg,teh bapa besok kantor balas jamber
1,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,bloomberg messag center wait appli futur bloombergcom
1,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!,import inform orang user xxxxxx today lucki day find log onto there fantast prizeawait
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,free entri wkli comp win fa cup final tkt st may text fa receiv entri questionstd text ratetc appli over
0,"Dinginkan saja selama 6 jam lagi. Jika Anda bisa tidur, rasa sakitnya bukan keadaan darurat bedah, jadi lihat bagaimana itu terungkap. Oke",dingin jam tidur sakit darurat bedah lihat ungkap oke
0,Finish liao... U?,finish liao
0,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,oz guy kinda flaki one friend interest pick ltgt worth tonight possibl
0,Halo! Minggu yang baik? Ingin minum atau sesuatu nanti?,halo minggu minum
0,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",hi theyr keen go kind feel shouldnt go tomo dont mind
1,You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,winner special select receiv cash holiday flight inc speak live oper claim
0,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,sad stori man last week birthday wife didnt wish parent forgot n kid went work even colleagu wish
1,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),id like tell deepest darkest fantasi call pmin stop text call nat rate
1,"SMS. ac JSco: Energi tinggi, tetapi Anda mungkin tidak tahu di mana 2channel itu. 2hari keterampilan kepemimpinan Anda r kuat. Psikis? Balas ANS dengan pertanyaan. Ujung? membalas END JSCO",sms ac jsco energi channel terampil pimpin r kuat psikis balas ans ujung balas end jsco
0,Then what about further plan?,plan
0,"Pas sma gak pernah, tp kuliah disini org tua aku udah 2x pulang kampung",pas sma kuliah orang tua x pulang kampung
1,Anda adalah pemenang Anda telah dipilih secara khusus 2 menerima Â £ 1000 tunai atau liburan 4 * (penerbangan inc) berbicara dengan operator langsung 2 klaim 0871277810810,menang pilih khusus terima tunai libur terbang inc bicara operator langsung klaim
0,Kalo mau masak bawa bahannya dr rumah masing2 biar irit wkwk,masak bawa bahan rumah biar irit wkwk
1,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award,today vodafon number end last four digit select receiv award number match pleas call claim award
0,"Shit that is really shocking and scary, cant imagine for a second. Def up for night out. Do u think there is somewhere i could crash for night, save on taxi?",shit realli shock scari cant imagin second def night think somewher could crash night save taxi
0,Saya sudah menempatkan semua poin Anda pada modul e culture.,tempat poin modul e culture
1,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",chanc realiti fantasi show call p per min ntt ltd po box croydon cr wb nation rate call
0,"Yg butuh kosan perbulan bisa langsung ditempatin. Lokasi di gang samping gokana setiabudi, khusus cewe jam bebas, bersih, fasilitas kasur sama lemari kunci pegang masing2. Harga 725/bulan. Bisa hub ####  id line: titaniadbl",butuh kosan bulan langsung ditempatin lokasi gang samping gokana setiabudi khusus cewek jam bebas bersih fasilitas kasur lemari kunci pegang harga hubung id line titaniadbl
1,Slmt No Anda mendptkan Hadiah 1 unit MOBIL HONDA jazz dr promo TRI CARE 2016 dgn PIN PEMENANG:454647LM lnfo Klik:www.kejutanbimatri.blogspot.com,selamat nomor hadiah unit mobil honda jazz promo tri care pin pemenanglm lnfo klik
0,Kode sortir saya adalah dan acc no adalah . Banknya natwest. Bisakah Anda membalas untuk mengonfirmasi bahwa saya telah mengirim ini ke orang yang tepat!,kode sortir acc nomor bank natwest balas konfirmasi kirim orang
0,Aiyah maaf lor... Saya menonton tv menonton sampai saya lupa 2 periksa ponsel saya.,aiyah maaf lor tonton televisi tonton lupa periksa ponsel
0,"Cepatlah, aku sudah kekurangan gulma selama tiga hari",cepat kurang gulma
1,Slmt!! No Anda Men-dptkan Hadiah dr Pengundian Poin Plus Plus INDOSAT No Pin(d377hi8) info Pemenang silahkan klik www.kejutan-indosatpoinplusplus2013.webs.com,selamat nomor hadiah undi poin plus plus indosat nomor pindhi informasi menang silah klik
1,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,knock knock text whose enter weekli draw gift voucher store yr choic tc age stoptxtstopweek
0,Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week,allo brave buse taken train triumph mean bham jolli good rest week
0,I am great princess! What are you thinking about me? :),great princess think
0,"Sir, I need Velusamy sir's date of birth and company bank facilities details.",sir need velusami sir date birth compani bank facil detail
0,Den wat will e schedule b lk on sun?,den wat e schedul b lk sun
1,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270,free messagethank use auction subscript servic pmsgrcvd skip auction text unsubscrib text stop customercar
1,3. Anda telah menerima konten seluler Anda. Suka,terima konten seluler suka
0,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,yup thk e teacher said make face look longer darren ask cut short
1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,account xxxxxxxxx show unredeem point claim call identifi code xxxxx expir
0,Is fujitsu s series lifebook good?,fujitsu seri lifebook good
1,PESAN RESMI Selamat No. Simcard Anda M-dptkan hadiah Cek Rp.100juta dr TRI CARE Pin: 7Y7R8K9Z Info klik: www.bima3careindo.blogspot.com,pesan resmi selamat nomor simcard mdptkan hadiah cek rpjuta tri care pin yrkz informasi klik
0,How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X,babe hope ok shit night sleep fell asleep im knacker im dread work tonight thou upto tonight x
1,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,doubl min txt orang price linerent motorola sonyericsson btooth freenokia free call mobileupd oroptouthvd
0,Memperbaiki bug2 karna ganti db bbrp. Lg enak nonton td ditelfon 😂,baik bug ganti db enak nonton ditelfon
0,Saya tidak sabar untuk melihat Anda! Bagaimana foto-foto itu berguna? :),sabar fotofoto guna
1,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804,summer final fanci chat flirt sexi singl yr area get match repli summer free join optout text stop help
1,Penawaran BARU Hebat - DOUBLE Mins &; DOUBLE Txt untuk tarif Oranye terbaik DAN dapatkan ponsel kamera terbaru 4 GRATIS! Hubungi MobileUpd8 gratis di 08000839402 SEKARANG! atau S&K 2stoptxt,tawar hebat double mins double txt tarif oranye baik dapat ponsel kamera baru gratis hubung mobileupd gratis sk stoptxt
0,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, ",im snowboard trip wonder plan get everyon togeth befor goa meet greet kind affair cheer
1,"Hai, saya menuntut. Saya berusia 20 tahun dan bekerja sebagai penari pangkuan. Saya suka seks. SMS saya langsung - Saya kamar tidur saya sekarang. ketik SUE ke 89555. Oleh TextOperator G2 1DA 150ppmsg 18+",hai tuntut usia tari pangku suka seks sms langsung kamar tidur ketik sue textoperator da ppmsg
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",dont prize go anoth custom tc pmin polo ltd suit london wj hl pleas call back busi
0,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! ,pen thing beyond joke wont biro dont master cant ever
0,Havent shopping now lor i juz arrive only,havent shop lor juz arriv
1,"“ROXI CELL” Hanya dengan Rp.100rb Anda bisa jadi agen pulsa elektrik ke semua Operator GSM/CDMA,v5=4300,v10=8300,Utk daftar ketik MTRONIK kirim ke 087870870707",roxi cell rprb agen pulsa elektrik operator gsmcdmavvutk daftar ketik mtronik kirim
1,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,weekli coolmob tone readi download week new tone includ crazi frogaxel f akonlon black eyeddont p info n
0,So when do you wanna gym harri,wanna gym harri
1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,hey realli horni want chat see nake text hot text charg pm unsubscrib text stop
1,Ingin Telepon Video baru? 750 kapan saja ada menit jaringan? Teks gratis sewa setengah harga selama 3 bulan? Balas atau hubungi 08000930705 untuk pengiriman gratis,telepon video menit jaring teks gratis sewa harga balas hubung kirim gratis
1,Belikan dulu mama pulsa simpati 20 ribu ini nomor barunya mama 081223052854. kalau bisa kirim sekarang secepatnya penting. Ini hpnya orang mama pinjam,belikan mama pulsa simpati ribu nomor baru mama kirim cepat hpnya orang mama pinjam
1,"Pelanggan yth,saya mba muliani operator Tri. Telah menghubungi anda tapi tidak tersambung jadi informasi ini saya sampaikan lewat SMS sebelum hadiahnya jatuh tempo. Selamat nomor Tri anda menang undian dr pesta isi ulang pulsa,Pin pemenang (25b17h) segera hubungi kantor Tri jakarta. Tlp; 089660608887 info klik: www.3tricard.blogspot.com",langgan ythsaya mbak muliani operator tri hubung sambung informasi sms hadiah jatuh tempo selamat nomor tri menang undi pesta isi ulang pulsapin menang bh hubung kantor tri jakarta telepon informasi klik
0,Maaf kaprodi kita itu siapa yah hehe,maaf kaprodi yah hehe
0,"Bayangkan Anda akhirnya bisa tenggelam ke dalam bak mandi itu setelah saya menempatkan Anda melalui langkah Anda, bahkan mungkin setelah Anda memakan saya untuk sementara waktu sebelum saya pergi ... Tetapi bayangkan juga nuansa sangkar di ayam Anda yang dikelilingi oleh air mandi, mengingatkan Anda selalu siapa yang memiliki Anda ... Nikmati, cuck saya",bayang tenggelam bak mandi tempat langkah makan pergi bayang nuansa sangkar ayam keliling air mandi milik nikmat cuck
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",sea lay rock rock envelop envelop paper paper word
0,"Tee hee. Off to lecture, cheery bye bye.",tee hee lectur cheeri bye bye
1,"TOUR-TRAVEL dptkan tiket pesawat, promo domestik & internasional mudah/aman, booking Online 24 jam hub telp : 081314447669 atau websete di : www.lion-airtravel.com.",tourtravel dptkan tiket pesawat promo domestik internasional mudahaman booking online jam hubung telepon websete
1,Anda memiliki pengumuman layanan pelanggan penting dari PREMIER. Hubungi FREEPHONE 0800 542 0578 sekarang!,milik umum layan langgan premier hubung freephone
0,No. She's currently in scotland for that.,she current scotland
1,"Pria gay lapar merasa lapar dan naik 4 itu, sekarang. Hubungi 08718730555 hanya 10p / menit. Untuk menghentikan SMS, hubungi 08712460324 (10p/mnt)",pria gay lapar lapar hubung p menit henti sms hubung pmnt
0,Actually i deleted my old website..now i m blogging at magicalsongs.blogspot.com,actual delet old websitenow blog magicalsongsblogspotcom
0,Yes.mum lookin strong:),yesmum lookin strong
0,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),spend new year brother famili let plan meet next week readi spoil
1,85233 FREE>Ringtone!Reply REAL,freeringtonerepli real
0,Its good to hear from you,good hear
1,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm ,gent tri contact last weekend draw show prize guarante call claim code okay valid hr ppm
0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,greatest test courag earth bear defeat without lose heartgn tc
0,Ok. How many should i buy.,ok mani buy
0,"4 tacos + 1 rajas burrito, right?",taco raja burrito right
1,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,dear voucher holder next meal us use follow link pc enjoy dine experi
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,want new nokia colour phone deliveredtomorrow free minut mobil free text free camcord repli call
0,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical",love isnt decis feel could decid love life would much simpler less magic
1,"Selamat 2 ponsel 3G Videophones R milikmu. Hubungi 09063458130 sekarang! videochat wid teman Anda, bermain game java, Dload polipH musik, noline rentl. BX420. IP4. 5kami. 150p",selamat ponsel videophones r milik hubung videochat wid teman main game java dload poliph musik noline rentl bx ip p
1,Nikmati jamster videosound gold club dengan kredit Anda untuk 2 videosounds baru + 2 logo + musicnews! Dapatkan lebih banyak kesenangan dari jamster.co.uk! 16+hanya Bantuan? Hubungi: 09701213186,nikmat jamster videosound gold club kredit videosounds logo musicnews dapat senang jamstercouk bantu hubung
0,Have your lunch and come quickly and open the door:),lunch come quickli open door
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!,thanx puttin da fone
0,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.,go thru differ feelingwav decis cope individualtim heal everyth believ
1,"NOKIA GRATIS Atau Motorola dengan upto 12mths 1/2price linerental, 500 GRATIS x-net mins & 100txt / bln GRATIS B'tooth *. Hubungi Mobileupd8 di 08001950382 atau hubungi 2optout/D3WV",nokia gratis motorola upto mths harga linerental gratis xnet mins txt gratis btooth hubung mobileupd hubung optoutdwv
1,"PESAN RESMI dri TRI CARE Selamat anda m-dptkan hadiah CEK TUNAI Sebesar Rp.45jt Pin undian 94AD653, U/Info kunjungi;www.undian-bimatri.blogspot.com",pesan resmi tri care selamat mdptkan hadiah cek tunai rpjt pin undi uinfo kunjung
0,Lalu mengapa Anda tidak menanggapi,tanggap
0,Just wanted to say holy shit you guys weren't kidding about this bud,want say holi shit guy werent kid bud
1,You are being ripped off! Get your mobile content from www.clubmoby.com call 08717509990 poly/true/Pix/Ringtones/Games six downloads for only 3,rip get mobil content call polytruepixringtonesgam six download
0,Yup next stop.,yup next stop
0,ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX,babe feel let get itboth tri cheer upnot fit soo muchxxlov locaxx
0,Salam jepret karet gelang. Hihip,salam jepret karet gelang hihip
1,dapatkan total hadiah ratusan juta rupiah di Kota 1000 Berkah. Caranya? Klik www.murahituim3.com/kota1000berkah Program s.d 9 Agustus 2013,dapat total hadiah ratus juta rupiah kota berkah klik program sd agustus
0,Meninggalkan ke qatar tonite untuk mencari opportunity.all pergi fast.pls menambahkan saya dalam doa-doa Anda sayang. Rakhesh,tinggal qatar tonite cari opportunityall pergi fastpls doadoa sayang rakhesh
1,Anda sedang ditipu! Dapatkan konten seluler Anda dari panggilan www.clubmoby.com 08717509990 poly / true / Pix / Ringtones / Games enam unduhan hanya untuk 3,tipu dapat konten seluler panggil poly true pix ringtones games enam unduh
0,"What part of ""don't initiate"" don't you understand",part dont initi dont understand
0,Dude got a haircut. Now its breezy up there,dude got haircut breezi
1,"Kesempatan terakhir! Klaim voucher diskon senilai Â £ 150 Anda hari ini! SMS SHOP ke 85023 sekarang! SavaMob, menawarkan ponsel! T Cs SavaMob POBOX84, M263UZ. Â£3.00 Sub. 16",sempat klaim voucher diskon nila sms shop savamob tawar ponsel t cs savamob pobox muz sub
0,"Sepertinya u wil b mendapatkan headstart im meninggalkan sini pertarungan 2.30ish tetapi jika Anda putus asa untuk perusahaan saya, saya bisa pergi lebih awal - kami pergi untuk bertemu di rummer.",wil bb headstart im tinggal tarung ish putus asa usaha pergi pergi temu rummer
0,"Ada nama1 . Tpi gatau msh berfungsi atau engga, udh lama ga dipake sih",nama tau fungsi pakai sih
1,Masuk GRATIS ke comp mingguan Â £ 250 kami hanya mengirim kata WIN ke 80086 SEKARANG. 18 T & C www.txttowin.co.uk,masuk gratis comp minggu kirim menang t c
0,Yup i thk mereka r e guru mengatakan bahwa akan membuat wajah saya terlihat lebih panjang. Darren bertanya padaku bukan 2 potong terlalu pendek.,yup i thk r e guru wajah darren pada potong pendek
1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",contract mobil mnth latest motorola nokia etc free doubl min text orang tariff text ye callback remov record
