label,Message,clean_Message
0,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,got favorit oyster n got favorit sashimi ok lar dun say alreadi wait stomach start rumbl
0,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,check realli miss see jeremiah great month
0,"Kami telah mengirim JD untuk Customer Service cum Account Executive ke id email Anda, Untuk detailnya hubungi kami",kirim customer servis cum account executive id email detail hubung
1,"FreeMsg Hei U, i just got 1 dari ini video / pic fones, balas WILD untuk txt ini & sakit mengirim U pics saya, cepat Im so bosan di tempat kerja xxx (18 150p / rcvd STOP2stop)",freemsg hei i just got video pic fones balas wild txt sakit kirim gambar cepat im bosan kerja xxx p rcvd stopstop
1,"Anda telah dipilih untuk menginap di 1 dari 250 hotel terbaik di Inggris - FOR LESS! Liburan senilai â £ 350! Untuk mengklaim, hubungi London 02072069400. Bx 526, SW73SS",pilih inap hotel baik inggris less libur nila klaim hubung london bx swss
0,Yo tidak ada kelas tmrw kan?,ya kelas tmrw
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,mth half price orang line rental latest camera phone free phone mth call mobilesdirect free updat orstoptxt tc
0,"Persetan sayang... Aku sudah merindukanmu, kau tahu? Tidak bisakah Anda membiarkan saya mengirimi Anda sejumlah uang ke jaring Anda? Saya memerlukanmu... Saya menginginkanmu... Aku mendambakanmu ...",persetan sayang rindu kau biar kirim uang jaring perlu ingin damba
0,Lol ok your forgiven :),laugh loud ok forgiven
0,I'm done...,im done
0,nama1 di kosan gaaa? Mau numpang dooong,nama kosan gaaa numpang dooong
0,atulah aku teh udh ngidam sate maranggi dr bulan puasa 󾌹 naha ka subang teu ngajakan ih,atulah teh ngidam sate maranggi puasa naha ka subang ngajakan ih
0,Sry da..jst nw only i came to home..,sri dajst nw came home
1,"Saya ARUM K PRASODJO operator TRI JKT PST bekerja sama dengan PT.POS PERSERO membuat surat pemberitahuan untuk anda tapi alamat registrasi kartu TRI anda tidak di temukan jadi kami kirim lewat sms info ini.SELAMAT!,Nomor anda menang undian TRI yang di siarkan di MNCtv tgl 11-agustus 2015 sebagai pemenang ke2 dengan pin undian;333342M.Lengkapi prosedur hadiah anda sebelum jatuh tempo klik;http//www.gebyar-trichampions.jimdo.com.",arum k prasodjo operator tri jakarta ptpos persero surat pemberitahuan alamat registrasi kartu tri temu kirim sms informasi iniselamatnomor menang undi tri siar mnctv tanggal agustus menang pin undianmlengkapi prosedur hadiah jatuh tempo klikhttp
0,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO ,im reali soz imat mum night moro
1,"MENDESAK. Informasi penting untuk 02 pengguna. Hari ini adalah hari keberuntunganmu! 2 Cari tahu mengapa, masuk ke http://www.urawinner.com ada kejutan fantastis yang menanti Anda!",desak informasi guna untung cari masuk kejut fantastis
0,Keduanya :) Saya menembak beban besar jadi bersiaplah!,tembak beban siap
1,"Apakah Anda mendengar tentang ""Barbie Perceraian"" yang baru? Itu datang dengan semua barang Ken!",dengar barbie cerai barang ken
1,"NASIB:Berbagi, berbakti Rutinkan 2 hal ini Maka ringanlah beban2 hidup. dpt wallppr di http://m.m4in.biz/r?74WhuM STOP: *123*66# / ketik UNREG NASIB ke 92828 CS: 087789917018",nasibberbagi bakti rutin ringan beban hidup wallppr stop ketik unreg nasib cs
0,"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",pakooh lapor ko bumiputera edit nomor nya post
0,"Life is nothing wen v get everything. But ""life is everything wen v miss something "". Real value of people wil be realized only in their absence.... gud mrng",life noth wen v get everyth life everyth wen v miss someth real valu peopl wil realiz absenc good mrng
1,"Seminar ke Denpasar Bali mewakili kemahasiswaan & kewirausahaan dapat biaya transport Rp 10 juta. Nomor Peserta 100/semnas/9997175/dikti/2011. Direktur Kemahasiswaan DIKTI Prof. Dr. Joko Purwanto, M.Si. Hubungi 081281108799 Wahyudin Zarkasi. No. referensi PTX:001/3591/0100/1572/503",seminar denpasar bal wakil mahasiswa kewirausahaan biaya transport rupiah juta nomor serta semnasdikti direktur mahasiswa dikti prof joko purwanto msi hubung wahyudin zarkasi nomor referensi ptx
0,Ada diruangan nya tadi,ruang nya
1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,wont believ true incred txt repli g learn truli amaz thing blow mind ofwd ptxt
1,MENDESAK! Kami mencoba untuk menghubungi U. Todays draw menunjukkan bahwa Anda telah memenangkan hadiah Â £ 2000 DIJAMIN. Hubungi 09066358361 dari telepon rumah. Klaim Y87. Hanya berlaku 12 jam,desak coba hubung todays draw menang hadiah jamin hubung telepon rumah klaim y laku jam
1,"Mohon maaf, Promosi pinjaman uang tunai, syarat copy kartu kredit, bunga mulai 1,5 % bln, gratis asuransi, hub ANI 021 - 91949720 / LIA 021 - 34343669 , proses cepat",mohon maaf promosi pinjam uang tunai syarat copy kartu kredit bunga gratis asuransi hubung ani lia proses cepat
0,I said its okay. Sorry,said okay sorri
1,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,privat account statement show unredeem sim point call identifi code expir
0,Selamat pagi hari ini saya terlambat untuk< DESIMAL> Min.,selamat pagi lambat desimal min
0,"Halo! Baru saja sampai di sini, st andrews-boy itu jauh! Dingin. Saya akan terus mengabari Anda",halo st andrewsboy dingin abar
0,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,realli pig leh sleep much dad wake smth eat lunch today
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,mth half price orang line rental latest camera phone free phone mth call mobilesdirect free updat orstoptxt
1,Kepada yth bpk/ibu pelanggan tri saya sumargani dr OPERATOR tri plaza semanggi lt1 jl jend sudirman kav50 jkt pst kirim sms krn nmr anda sulit saya hubungi dengan hal sebagai berikut nmr anda mendapat HADIAH dr promo undian 2013 HADIAH KE4 SUZUKI ERTIGA PIN ANDA:7t899b3 info.www.promotri2013.jimdo.com,hormat bpkibu langgan tri sumargani operator tri plaza semanggi lantai jalan jend sudirman kav jakarta kirim sms nomor sulit hubung nomor hadiah promo undi hadiah suzuki ertiga pin andatb informasi
0,Ya sangat bagus. . . Bersiaplah pada hari Kamis,ya bagus siap kamis
0,"Baiklah, aku akan keluar dalam beberapa menit, mengirimiku SMS ke mana harus bertemu denganmu",baik menit kirim sms temu dengan
0,Ada perasaan nyesel gt sedikit. Waktu kuliah. Asa ga merhatin. Ga ngerangkul semua. Aku pribadi hmm,asa sesal kuliah asa merhatin ngerangkul pribadi hmm
0,* Am on my way,way
0,Anda telah mendaftarkan Sinco sebagai Penerima Pembayaran. Masuk di icicibank.com dan masukkan URN <#>  untuk mengonfirmasi. Waspadalah terhadap penipuan. JANGAN membagikan atau mengungkapkan URN kepada siapa pun.,daftar sinco terima bayar masuk icicibankcom masuk urn konfirmasi waspada tipu bagi urn
1,"Sebelum di bayar /di transfer harap hubungi dulu atasan saya,bpk ARDIANSAH no tlp;081563257257 soalnya ada perubahan pembayaran .",bayar transfer harap hubung atas sayabpk ardiansah nomor telepon ubah bayar
0,Apa signifikansinya?,signifikansi
0,Aku mau bawa balon sm coklat min. Mau nitip?,bawa balon cokelat min nitip
1,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+",england v macedonia dont miss goalsteam news text nation team eg england trywal scotland txtú poboxoxwwq
1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",fantasi footbal back tv go sky gamestar sky activ play okay dream team score start saturday regist nowski opt
1,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or £250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022",free entri grprize wkli comp chanc win latest nokia psp cash everi wktxt great http
0,Pick you up bout 7.30ish? What time are  and that going?,pick bout ish time go
1,"Mila, usia 23, pirang, baru di Inggris. Saya terlihat seks dengan orang-orang Inggris. Jika Anda suka bersenang-senang dengan saya. SMS MTALK ke 69866.18 . 30pp/txt 1st 5gratis. Â £ 1,50 kenaikan. Bantuan08718728876",mila usia pirang inggris seks orangorang inggris suka bersenangsenang sms mtalk pptxt st gratis naik bantu
0,Apakah dia baru saja mengatakan seseorang bernama tampa,nama tampa
1,"Promo Terbaru Toko Artha  jaya BB Dakota 3 jt Iphone5 3,5 jt BB Onyx3 2,8 jt Camera DLL Call Sms Ke : 085335875777",promo baru toko artha jaya bb dakota jt iphone jt bb onyx jt camera lain telepon sms
0,"Boleh bu, kalau ada yang bakal pindah bulan itu. Kalau tidak keberatan bisa kabarin Bu. Terima kasih.",bu pindah berat kabarin bu terima kasih
0,Nothing spl..wat abt u and whr ru?,noth splwat abt whr ru
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,cashbal current pound maxim cashin send go pmsg cc hgsuiteland rowwjhl
1,Apakah Anda ingin handset Video baru? 750 kapan saja ada menit jaringan? TEKS TIDAK TERBATAS? Camcorder? Balas atau Telepon sekarang 08000930705 untuk del Sat AM,handset video menit jaring teks batas camcorder balas telepon del am
1,"FreeMSG Anda telah diberikan KAMERA DIGITAL MINI GRATIS, cukup balas SNAP untuk mengumpulkan hadiah Anda! (klub kuis Memilih keluar? Berhenti 80122300p/wk SP:RWM Ph:08704050406)",freemsg kamera digital mini gratis balas snap kumpul hadiah klub kuis pilih henti pwk sprwm ph
0,Saya telah mencari kata-kata yang tepat untuk berterima kasih atas nafas ini. Saya berjanji saya tidak akan menerima bantuan Anda begitu saja dan akan memenuhi janji saya. Anda telah menjadi luar biasa dan berkat setiap saat.,cari katakata terima kasih nafas janji terima bantu penuh janji berkat
0,Sayang boo aku merindukanmu.,sayang boo rindu
1,"KESEMPATAN ANDA UNTUK BERADA DI REALITY SHOW FANTASI hubungi sekarang = 08707509020 Hanya 20p per menit NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 adalah panggilan nasional = tarif",sempat reality show fantasi hubung p menit ntt ltd po box croydon wb panggil nasional tarif
0,Saya pikir itu jauh lebih dari itu tetapi cari tahu. Periksa google maps untuk tempat dari asrama Anda.,pikir cari periksa google maps asrama
1,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,lord ringsreturn king store nowrepli lotr june chanc win lotr soundtrack cd stdtxtrate repli stop end txt
1,"Latest News! Police station toilet stolen, cops have nothing to go on!",latest news polic station toilet stolen cop noth go
1,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,rodger burn messag tri call repli sm free nokia mobil free camcord pleas call deliveri tomorrow
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,mth half price orang line rental latest camera phone free phone mth call mobilesdirect free updat orstoptxt tc
0,What is the plural of the noun research?,plural noun research
0,Kay... Since we are out already ,kay sinc alreadi
0,"8 Paling lambat, G masih ada jika Anda dapat mengumpulkan amunisi dan ingin mencoba AK baru",lambat kumpul amunisi coba
0,Reckon need to be in town by eightish to walk from * carpark.,reckon need town eightish walk carpark
0,Putri Agung! Saya suka memberi dan menerima oral. Doggy style adalah posisi favorit saya. Bagaimana denganmu? Saya menikmati bercinta <#>  Waktu per malam :),putri agung suka terima oral doggy style posisi favorit dengan nikmat cinta malam
0,Oh ho. Is this the first time u use these type of words,oh ho first time use type word
1,"449050000301 Anda telah memenangkan harga Â £ 2.000! Untuk mengklaim, hubungi 09050000301.",menang harga klaim hubung
0,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day,realis busi guy im tri bother get exam outta way tri car gr day
1,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077,kick new season wk free goal news mobil text club name eg villa
0,Why don't you wait 'til at least wednesday to see if you get your .,dont wait til least wednesday see get
1,Maaf! Anda belum dapat berhenti berlangganan. NS Paket penawaran MOB memiliki jangka waktu minimum 54 minggu> silakan kirim ulang permintaan setelah kedaluwarsa. membalas THEMOB HELP 4 info lebih lanjut,maaf henti langgan ns paket tawar mob milik jangka minimum minggu sila kirim ulang minta kedaluwarsa balas themob help informasi
0,"Omw back to tampa from west palm, you hear what happened?",omw back tampa west palm hear happen
0,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",somewhr someon sure made god decid perfect time make meet dat person till den enjoy crush
0,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",oh get paid outstand one commerci hasbroin august made us jump mani hoop get paid still
1,Urgent! Please call 09061213237 from a landline. £5000 cash or a 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,urgent pleas call landlin cash holiday await collect cs sae po box mxi
0,Thts wat Wright Brother did to fly..,tht wat wright brother fli
0,How do you guys go to see movies on your side.,guy go see movi side
1,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,cd congratul award cd gift voucher gift guarante freeentri wkli draw xt music tnc
0,Apakah Anda mendapatkan cerita orang itu,cerita orang
1,"Selamat anda telah terdaftar member M-PULSA dengan kode agen D303-111 Pin anda 1234 Saldo anda Rp,0.- untuk menambah saldo Ketik INFO Kirim ke +6287820008358",selamat daftar member mpulsa kode agen d pin saldo rupiah tambah saldo ketik informasi kirim
0,Tell me again what your address is,tell address
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",night end anoth day morn come special way may smile like sunni ray leav worri blue blue bay good mrng
1,"Plgn yth,TRI dan MNCTV sudah mengumumkan nomor Anda pd tgl 5 Agustus 2015 Tapi tdk dpt trsmbung jadi saya DESY HERMAWATI dr PT.HUTCHISON TRI di PLAZA SEMANGGI lt 1 jl.jend Sudirman kav 50 jkt pst kirim SMS sblum jtuh tempo bhwa NO simcard anda menang undian PESTA POIN TRI hadiah ke2 TOYOTA ALL NEW YARIS pin Anda .2d7id99 klik situs resmi di,www.my-tri2015.jimdo.com",plgn ythtri mnctv umum nomor pd tanggal agustus trsmbung desy hermawati pthutchison tri plaza semanggi lantai jljend sudirman kav jakarta kirim sms jatuh tempo bhwa nomor simcard menang undi pesta poin tri hadiah toyota all new yaris pin did klik situs resmi
1,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,remind download content alreadi paid goto mymobi tv collect content
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04,privat account statement show unredeem sim point call identifi code expir
1,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX £1.50,get offici england poli rington colour flag yer mobil tonight game text tone flag optout text eng stop box wwx
0,I've reached already.,ive reach alreadi
1,Mau Nissan Juke?Ayo beli POPMIE skrg dan kirim kodenya di *200*200*Kodeuniq# siapa tahu kamu pemenangnya.Hati2 penipuan CS:02171790989 klik http://goo.gl/dm7PK,nissan jukeayo beli popmie kirim kode kodeuniq pemenangnyahati tipu cs klik
0,Boo what time u get out? U were supposed to take me shopping today. :(,boo time get suppos take shop today
1,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",dont prize go anoth custom tc pmin polo ltd suit london wj hl pleas call back busi
1,"NASABAH Yth, Anda Di Minta Menghub BRI Prihal Tabugan Anda dapat Cek Rp.27jt dri BRI dgn KODE CEK: 02599875 INFO Klik: www.callcenterbankbri.blogspot.co.id",nasabah hormat menghub bri prihal tabugan cek rpjt bri kode cek informasi klik
1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm,urgent pleas call landlin abta complimentari tenerif holiday cash await collect sae tc box cwwx ppm
1,Selamat anda terdftr diProg GRATIS Nelp 1000Mnt&1000SMS keISAT+Internet hg 1000MB CUMA dg IsiUlang mulai 10rb. isiUlang pulsamu&Nikmati bonusnya.Cekbns: *555*3#,selamat terdftr diprog gratis telpon mntsms keisatinternet hg mbak isiulang rb isiulang pulsamunikmati bonusnyacekbns
1,TBS/PERSOLVO. been chasing us since Sept for£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.,tbspersolvo chase us sinc sept definit pay thank inform ignor kath manchest
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",mani peopl seem special first sight remain special till last sight maintain till life end take cr da
0,Saya tidak bisa mengangkat telepon sekarang. Pls mengirim pesan,angkat telepon pulsa kirim pesan
1,Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,call tell call claim prize enter mobil person detail prompt care
0,Are you willing to go for aptitude class.,will go aptitud class
1,Saya baru 2 klub & jangan fink kita bertemu belum Will B gr8 2 C U Silakan tinggalkan msg 2day wiv daerah Anda 09099726553 balasan dijanjikan CARLIE x Panggilanâ £ 1 / minMobsmore LKPOBOX177HP51FL,klub fink temu will bb gr c sila tinggal wiv daerah balas janji carlie x panggil minmobsmore lkpoboxhpfl
0,How are you. Wish you a great semester,wish great semest
1,"Twinks, beruang, scallies, kulit dan atlet memanggil sekarang. Jangan lewatkan keseruan akhir pekan. Hubungi 08712466669 pada 10p / menit. 2 teks berhenti 08712460324 panggilan (tingkat nat)",twinks beruang scallies kulit atlet panggil lewat seru pekan hubung p menit teks henti panggil tingkat nat
0,Customer place i will call you.,custom place call
0,THANX 4 PUTTIN DA FONE DOWN ON ME!!,thanx puttin da fone
1,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,dorothykiefercom bank granit issu strongbuy explos pick member nasdaq symbol cdgt per
1,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,tri contact offer new video phone anytim network min half price rental camcord call repli deliveri wed
1,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs,great new offer doubl min doubl text best orang tariff get latest camera phone free call mobileupd free stoptxt tc
0,When/where do I pick you up,whenwher pick
1,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",win music gift voucher everi week start text word draw tsc skillgam winaweek age ppermesssubscript
0,"O. Nah, uv menyebabkan mutasi. Tabir surya seperti penting akhir-akhir ini",o uv sebab mutasi tabir surya akhirakhir
0,Thinking of u ;) x,think x
0,Rofl betta berinvestasi dalam beberapa produk anti penuaan,rofl betta investasi produk anti tua
1,"Ini adalah ke-2 kalinya kami mencoba 2 kontak u. Anda telah memenangkan hadiah 750 Pound. 2 klaim mudah, hubungi 08712101358 SEKARANG! Hanya 10p per menit. BT-nasional-rate",kali coba kontak menang hadiah pound klaim mudah hubung p menit btnasionalrate
0,Hmmm... k... tapi saya ingin mengubah bidang dengan cepat da :-) saya ingin mendapatkan administrator sistem atau administrator jaringan ..,hmmm k ubah bidang cepat da administrator sistem administrator jaring
1,You have 1 new voicemail. Please call 08719181503,new voicemail pleas call
0,Hei perusahaan elama po mudyadhu.,hei usaha elama po mudyadhu
1,Reply to win £100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,repli win weekli fifa world cup held send stop end servic
0,* You gonna ring this weekend or wot?,gonna ring weekend wot
0,"Not much, just some textin'. How bout you?",much textin bout
0,Kartu SIM Anda telah berhasil diganti. Terima kasih,kartu sim hasil ganti terima kasih
1,"Wan2 memenangkan Meet + Greet dengan Westlife 4 U atau m8? Mereka saat ini sedang tur apa? 1) Tidak bisa dipecahkan, 2) Tidak liar, 3) Tidak terawat. SMS 1,2 atau 3 ke 83049. Biaya 50p + teks std",wan menang meet greet westlife m tur pecah liar awat sms biaya p teks std
0,Aku akan keluar untuk membeli hadiah ibu ar.,beli hadiah ar
0,LOL ... Have you made plans for new years?,laugh loud made plan new year
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,warner villag c colin farrel swat wkend warner villag get free med popcornjust show msgticketkioskvalid c tc kiosk repli soni mre film offer
0,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...,wonder co dun rem see silver car thk saw black one
1,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) ,winner special select receiv holiday flight inc speak live oper claim pmin
0,I've not sent it. He can send me.,ive sent send
0,Ok then no need to tell me anything i am going to sleep good night,ok need tell anyth go sleep good night
0,I'm at work. Please call,im work pleas call
0,Ini ada hubungannya dengan cuaca. Tetap ekstra hangat. Ini dingin tapi tidak ada yang serius. Pls banyak vitamin c,hubung cuaca ekstra hangat dingin serius pulsa vitamin c
1,Slmt!!No anda Mendpt hadiah Rp.75jt.dari TELKOMSELpoin Diundi tadi mlm Pukul.23:30.wib Di RCTI.info Hub: 085217777509 Drs.H.SRIANTO Pengirim: +777,slmtno mendpt hadiah rpjtdari telkomselpoin undi malam pukulwib rctiinfo hubung drshsrianto kirim
0,Nope... Pikirkan saya akan melakukannya pada hari Senin ... Maaf saya menjawab sangat terlambat,nomor hp pikir laku senin maaf lambat
1,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery,tri contact respons offer new nokia fone camcord hit repli call deliveri
1,saldo kas Anda saat ini 500 pound - untuk memaksimalkan cash-in Anda sekarang kirim GO ke 86688 hanya 150p / msg. CC: 08718720201 PO BOX 114/14 TCR / W1,saldo kas pound maksimal cashin kirim go p cc po box tcr
0,Text her. If she doesnt reply let me know so i can have her log in,text doesnt repli let know log
0,"Well, I meant as opposed to my drunken night of before",well meant oppos drunken night
1,Spesial Hari Kasih Sayang! Menangkan Â £ 1000 dalam kuis kami dan bawa pasangan Anda dalam perjalanan seumur hidup! Kirim GO ke 83600 sekarang. 150p/msg rcvd. CustCare:08718720201,spesial kasih sayang menang kuis bawa pasang jalan umur hidup kirim go pmsg rcvd custcare
0,I send the print  outs da.,send print out da
0,Mm umma ask vava also to come tell him can play later together,mm umma ask vava also come tell play later togeth
0,What time you thinkin of goin?,time thinkin goin
1,FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,freerington repli real poli eg real pushbutton dontcha babygoodby golddigg webeburnin st tone free join wk
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",dear voucher holder claim week offer pc pleas go tsc appli stop text text stop
0," Maaf jika ada janji yang belum terpenuhi, jika ada janji boleh mengingatkan saya. ",maaf janji penuh janji
0,Also maaaan are you missing out,also maaaan miss
1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",sm servic inclus text credit pleas goto login unsubscrib stop extra charg help po box ip
1,Masuk GRATIS ke comp mingguan Â £ 250 kami hanya mengirim kata ENTER ke 84128 SEKARANG. 18 T&C www.textcomp.com perawatan cust 08712405020.,masuk gratis comp minggu kirim enter tc awat cust
1,Kuis TV EASTENDERS. FLOWER dibandingkan dengan DOT apa? D= VIOLET E= TULIP F= LILY txt D E atau F ke 84025 SEKARANG 4 kesempatan 2 MENANG Â£100 Tunai WKENT/150P16+,kuis televisi eastenders flower banding dot d violet e tulip f lily txt d e f sempat menang tunai wkentp
1,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+",urgent call landlin complimentari ibiza holiday cash await collect sae tc po box sk wp ppm
0,Hai Kate bagaimana malammu? Saya harap saya bisa melihat Anda besok sebentar tapi saya harus berdarah babyjontet! Txt kembali jika Anda bisa. :) Xxx,hai kate malam harap besok sebentar darah babyjontet txt xxx
1,Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,account xxxxxxxxx show unredeem point claim call identifi code xxxxx expir
1,ID pengguna unik Anda adalah 1172. Untuk penghapusan kirim STOP ke 87239 layanan pelanggan 08708034412,id guna unik hapus kirim stop layan langgan
0,[Info] bagi teman2 yg mengumpulkan data asisten lab/matakuliah bukti berupa surat keterangannya sudah bisa diambil ke pak andri ,informasi teman kumpul data asisten labmatakuliah bukti surat terang ambil andri
1,"Nomor Voda hari ini yang berakhiran 5226 dipilih untuk menerima penghargaan 350. Jika Anda memiliki kecocokan, silakan hubungi 08712300220 dengan mengutip kode klaim 1131 aplikasi tarif standar",nomor voda akhir pilih terima harga milik cocok sila hubung kutip kode klaim aplikasi tarif standar
0,Dan apakah ada cara Anda dapat mengirim barang-barang bayangan kepadanya. Dan dia juga luar biasa.,kirim barangbarang bayang
1,"MENDESAK! Nomor ponsel Anda ***** MEMENANGKAN hadiah Bonus Caller Â £ 2000 pada 10/06/03! Ini adalah upaya ke-2 untuk menghubungi Anda! Hubungi 09066368753 secepatnya! Kotak 97N7QP, 150ppm",desak nomor ponsel menang hadiah bonus caller upaya hubung hubung cepat kotak nqp ppm
0,Saya meminjam tas Anda ok.,pinjam tas ok
1,"PESAN RESMI Tri No. XV/15 PIN PEMENANG ANDA 67YTG44 TERPILIH SEBAGAI PEMENANG KE II HADIAH CEK TUNAI 45 JT INFO LENGKAP .TRI KLIK WWW.3-INFO.WEBNODE.COM DARI NOMER. 089655264130 TERUS ADA SMS .MAAF,SAYA MAU TELEPON BISA DARI NO 085104894998",pesan resmi tri nomor xv pin menang ytg pilih menang ii hadiah cek tunai jt informasi lengkap tri klik nomor sms maafsaya telepon nomor
0,Then why you came to hostel.,came hostel
0,"Saya mengirim nilai saya ke sophas dan saya harus melakukan aplikasi sekunder untuk beberapa sekolah. Saya pikir jika Anda berpikir untuk melamar, lakukan penelitian tentang biaya juga. Kontak lelucon ogunrinde, sekolahnya adalah salah satu saya yang lebih murah",kirim nilai sophas aplikasi sekunder sekolah pikir pikir lamar laku teliti biaya kontak lelucon ogunrinde sekolah salah murah
1,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,guarante cash prize claim yr prize call custom servic repres ampm
